pde,r,seed,comparison,baseline,contrast,mse_comparison,mse_baseline,mse_ratio,log_mse_ratio,percent_mse_change
lf,0.25,315,acf,original,acf_vs_original,1.3085198575346624e-05,4.691244148355422e-09,2789.2810865394445,7.9335391665360175,278828.10865394445
lf,0.25,316,acf,original,acf_vs_original,1.3232793719453184e-05,9.550262448920764e-09,1385.5947718953596,7.233884764630844,138459.47718953597
lf,0.25,317,acf,original,acf_vs_original,2.083078576253783e-05,8.429748017679817e-09,2471.104203690212,7.812420375755144,247010.42036902122
lf,0.25,318,acf,original,acf_vs_original,1.4423970458921076e-05,6.519227321172272e-09,2212.527612294917,7.701890856937505,221152.7612294917
lf,0.25,319,acf,original,acf_vs_original,1.5008751973244472e-05,5.048833739973446e-09,2972.7166205562967,7.997231500781449,297171.66205562965
lf,0.25,300,frozen,original,frozen_vs_original,6.947033368565059e-06,7.301392062133982e-09,951.4669681406815,6.858004970569424,95046.69681406816
lf,0.25,301,frozen,original,frozen_vs_original,8.61315815736674e-06,4.214254460156719e-09,2043.815398144334,7.622573633225632,204281.5398144334
lf,0.25,302,frozen,original,frozen_vs_original,5.990299771552188e-06,8.218917421642935e-09,728.8429198446364,6.591458235326768,72784.29198446363
lf,0.25,303,frozen,original,frozen_vs_original,6.398900069815028e-06,5.988555599328871e-09,1068.5214428888569,6.974031142773895,106752.14428888568
lf,0.25,304,frozen,original,frozen_vs_original,6.41179995231056e-06,3.581706519914518e-09,1790.152240743495,7.490055945912886,178915.2240743495
lf,0.25,305,frozen,original,frozen_vs_original,6.720105350410677e-06,2.9971707702497463e-09,2242.1496356214325,7.715190343430572,224114.96356214324
lf,0.25,306,frozen,original,frozen_vs_original,6.476939657718006e-06,6.035511913166092e-09,1073.1384099481218,6.978342727739648,107213.84099481217
lf,0.25,307,frozen,original,frozen_vs_original,8.765682463884872e-06,6.955056855093011e-09,1260.332251269231,7.139130656668551,125933.22512692309
lf,0.25,308,frozen,original,frozen_vs_original,7.526830101411974e-06,4.043397814484928e-09,1861.5111465035964,7.529143881209749,186051.11465035964
lf,0.25,309,frozen,original,frozen_vs_original,7.44746497360893e-06,3.4953760216088763e-09,2130.662031085559,7.66418802312743,212966.20310855593
lf,0.25,310,frozen,original,frozen_vs_original,7.804835415292644e-06,6.333596321017598e-09,1232.291263873708,7.116630531633635,123129.1263873708
lf,0.25,311,frozen,original,frozen_vs_original,9.051539553439625e-06,6.3190572956520205e-09,1432.4192881852416,7.267120103675366,143141.92881852417
lf,0.25,312,frozen,original,frozen_vs_original,8.139044736621415e-06,8.793469171569646e-09,925.5783556887804,6.830418791518739,92457.83556887804
lf,0.25,313,frozen,original,frozen_vs_original,9.42011139493104e-06,7.76903939098128e-09,1212.5194532887056,7.100455666632383,121151.94532887056
lf,0.25,314,frozen,original,frozen_vs_original,2.555215340482864e-06,3.7519251082709926e-09,681.041136682067,6.5236227106130364,68004.1136682067
lf,0.25,315,frozen,original,frozen_vs_original,7.845979709486528e-06,4.691244148355422e-09,1672.4731140324554,7.422058716556257,167147.31140324555
lf,0.25,316,frozen,original,frozen_vs_original,5.400077675687953e-06,9.550262448920764e-09,565.437620648655,6.337599981158158,56443.7620648655
lf,0.25,317,frozen,original,frozen_vs_original,5.512149382269627e-06,8.429748017679817e-09,653.8925446773648,6.482943033183019,65289.25446773648
lf,0.25,318,frozen,original,frozen_vs_original,7.97806477681462e-06,6.519227321172272e-09,1223.774595327353,7.109695291969495,122277.45953273529
lf,0.25,319,frozen,original,frozen_vs_original,5.675194319598731e-06,5.048833739973446e-09,1124.0604487856594,7.024702809065957,112306.04487856594
lf,0.25,300,identity,original,identity_vs_original,7.26210654136139e-05,7.301392062133982e-09,9946.194478479889,9.204945292520064,994519.4478479889
lf,0.25,301,identity,original,identity_vs_original,1.1368798610078557e-05,4.214254460156719e-09,2697.7010329024547,7.90015521999115,269670.10329024546
lf,0.25,302,identity,original,identity_vs_original,1.5033210658543794e-05,8.218917421642935e-09,1829.0986376084923,7.511578576739053,182809.86376084923
lf,0.25,303,identity,original,identity_vs_original,1.1857951417226786e-05,5.988555599328871e-09,1980.1020831393284,7.590903679500633,197910.20831393285
lf,0.25,304,identity,original,identity_vs_original,1.0726294231488964e-05,3.581706519914518e-09,2994.7440338425495,8.004614042403945,299374.40338425495
lf,0.25,305,identity,original,identity_vs_original,8.278906662440022e-06,2.9971707702497463e-09,2762.2405585351958,7.923797425953302,276124.0558535196
lf,0.25,306,identity,original,identity_vs_original,1.208485896597722e-05,6.035511913166092e-09,2002.2922893441494,7.602047947891798,200129.22893441495
lf,0.25,307,identity,original,identity_vs_original,1.4281742926058882e-05,6.955056855093011e-09,2053.4329515366544,7.627268282041384,205243.29515366544
lf,0.25,308,identity,original,identity_vs_original,1.1286867248827548e-05,4.043397814484928e-09,2791.4313076971716,7.934309756780499,279043.13076971716
lf,0.25,309,identity,original,identity_vs_original,1.0154166806941587e-05,3.4953760216088763e-09,2905.028455927828,7.974198464738149,290402.8455927828
lf,0.25,310,identity,original,identity_vs_original,1.2035897853479582e-05,6.333596321017598e-09,1900.3260143907962,7.54978073695672,189932.60143907962
lf,0.25,311,identity,original,identity_vs_original,1.949912234522344e-05,6.3190572956520205e-09,3085.7644475925676,8.034554700649071,308476.4447592568
lf,0.25,312,identity,original,identity_vs_original,8.077189286836983e-05,8.793469171569646e-09,9185.441069096503,9.125375017083808,918444.1069096504
lf,0.25,313,identity,original,identity_vs_original,1.4758850866769537e-05,7.76903939098128e-09,1899.7008669955267,7.549451714336395,189870.08669955266
lf,0.25,314,identity,original,identity_vs_original,0.0003299634795439,3.7519251082709926e-09,87945.11351426141,11.384468188807094,8794411.351426141
lf,0.25,315,identity,original,identity_vs_original,1.0626252276324522e-05,4.691244148355422e-09,2265.124546981784,7.725385024035297,226412.4546981784
lf,0.25,316,identity,original,identity_vs_original,1.0904956262436372e-05,9.550262448920764e-09,1141.8488571137327,7.040404032169566,114084.88571137327
lf,0.25,317,identity,original,identity_vs_original,1.4821019636457322e-05,8.429748017679817e-09,1758.1806247794134,7.472034817437927,175718.06247794133
lf,0.25,318,identity,original,identity_vs_original,1.355410654113598e-05,6.519227321172272e-09,2079.0970882571883,7.639688986266032,207809.70882571882
lf,0.25,319,identity,original,identity_vs_original,1.2570051099558556e-05,5.048833739973446e-09,2489.6940059714993,7.819915092739188,248869.40059714994
lf,0.25,300,random,original,random_vs_original,1.2417914534657015e-05,7.301392062133982e-09,1700.7598590764655,7.438830406107657,169975.98590764657
lf,0.25,301,random,original,random_vs_original,1.3239688272881356e-05,4.214254460156719e-09,3141.6442452763044,8.052501586840556,314064.42452763044
lf,0.25,302,random,original,random_vs_original,1.137769398917854e-05,8.218917421642935e-09,1384.3300042433298,7.232971550127099,138333.00042433297
lf,0.25,303,random,original,random_vs_original,1.564750749025179e-05,5.988555599328871e-09,2612.9017641591877,7.868216669773407,261190.17641591877
lf,0.25,304,random,original,random_vs_original,1.6629976538506952e-05,3.581706519914518e-09,4643.031595705347,8.443122793016226,464203.1595705347
lf,0.25,305,random,original,random_vs_original,1.2400929896738688e-05,2.9971707702497463e-09,4137.5453210179785,8.327857973345685,413654.5321017979
lf,0.25,306,random,original,random_vs_original,1.2152197178316726e-05,6.035511913166092e-09,2013.449290325725,7.6076045951348945,201244.92903257252
lf,0.25,307,random,original,random_vs_original,1.9352285272611347e-05,6.955056855093011e-09,2782.4769338068263,7.93109679337835,278147.6933806826
lf,0.25,308,random,original,random_vs_original,1.4714744681398884e-05,4.043397814484928e-09,3639.202808263212,8.199519927925977,363820.28082632116
lf,0.25,309,random,original,random_vs_original,1.4399189988578698e-05,3.4953760216088763e-09,4119.496700658528,8.32348627484709,411849.6700658528
lf,0.25,310,random,original,random_vs_original,1.690850935887056e-05,6.333596321017598e-09,2669.653779916609,7.889704072543139,266865.3779916609
lf,0.25,311,random,original,random_vs_original,1.4744582575776375e-05,6.3190572956520205e-09,2333.351619698359,7.755060976352214,233235.16196983593
lf,0.25,312,random,original,random_vs_original,1.0491088849873265e-05,8.793469171569646e-09,1193.0546005428926,7.0842721884797,119205.46005428926
lf,0.25,313,random,original,random_vs_original,1.8113758693427684e-05,7.76903939098128e-09,2331.5313234806235,7.754280551062964,233053.13234806235
lf,0.25,314,random,original,random_vs_original,6.255157900869612e-06,3.7519251082709926e-09,1667.1862364950534,7.418892596063751,166618.62364950535
lf,0.25,315,random,original,random_vs_original,1.296476631496013e-05,4.691244148355422e-09,2763.6093763112076,7.924292849397713,276260.9376311208
lf,0.25,316,random,original,random_vs_original,1.4271498692153273e-05,9.550262448920764e-09,1494.3567015549438,7.309451093255943,149335.6701554944
lf,0.25,317,random,original,random_vs_original,2.4205676762312223e-05,8.429748017679817e-09,2871.4591126028145,7.962575581165125,287045.91126028146
lf,0.25,318,random,original,random_vs_original,1.4841236075202602e-05,6.519227321172272e-09,2276.5329914180516,7.730408946836772,227553.29914180515
lf,0.25,319,random,original,random_vs_original,1.6754699676435614e-05,5.048833739973446e-09,3318.5287017440455,8.107276801559891,331752.8701744045
lf,0.25,300,stencil,frozen,stencil_vs_frozen,7.342709309909878e-05,6.947033368565059e-06,10.56956102029858,2.3579782683005717,956.9561020298581
lf,0.25,301,stencil,frozen,stencil_vs_frozen,1.098806912125383e-05,8.61315815736674e-06,1.2757305648516222,0.2435190065536195,27.57305648516222
lf,0.25,302,stencil,frozen,stencil_vs_frozen,1.534167071071124e-05,5.990299771552188e-06,2.561085637745297,0.9404312458403873,156.10856377452967
lf,0.25,303,stencil,frozen,stencil_vs_frozen,1.1154630858989378e-05,6.398900069815028e-06,1.7432106670345024,0.5557286238554011,74.32106670345024
lf,0.25,304,stencil,frozen,stencil_vs_frozen,1.0199193985371837e-05,6.41179995231056e-06,1.5906912351026248,0.4641686608187497,59.06912351026248
lf,0.25,305,stencil,frozen,stencil_vs_frozen,7.894282759934867e-06,6.720105350410677e-06,1.1747260419737966,0.16103496464410919,17.47260419737966
lf,0.25,306,stencil,frozen,stencil_vs_frozen,1.118725526794151e-05,6.476939657718006e-06,1.727244016332718,0.5465270841067577,72.72440163327181
lf,0.25,307,stencil,frozen,stencil_vs_frozen,1.412068056794169e-05,8.765682463884872e-06,1.6109048697713757,0.47679605203004843,61.09048697713757
lf,0.25,308,stencil,frozen,stencil_vs_frozen,1.0849455648553883e-05,7.526830101411974e-06,1.441437564336494,0.36564092417631816,44.14375643364941
lf,0.25,309,stencil,frozen,stencil_vs_frozen,9.912694055813631e-06,7.44746497360893e-06,1.3310158679417177,0.28594246116138256,33.101586794171766
lf,0.25,310,stencil,frozen,stencil_vs_frozen,1.1695357173380216e-05,7.804835415292644e-06,1.4984758231370978,0.4044484736017817,49.84758231370978
lf,0.25,311,stencil,frozen,stencil_vs_frozen,1.9794801858097344e-05,9.051539553439625e-06,2.1868988961745446,0.7824845111676464,118.68988961745445
lf,0.25,312,stencil,frozen,stencil_vs_frozen,8.132865553989177e-05,8.139044736621415e-06,9.992407975589034,2.3018256022128276,899.2407975589034
lf,0.25,313,stencil,frozen,stencil_vs_frozen,1.4299203769496671e-05,9.42011139493104e-06,1.5179442333549336,0.4173569413782874,51.794423335493356
lf,0.25,314,stencil,frozen,stencil_vs_frozen,0.000322336089539,2.555215340482864e-06,126.1483071239262,4.837458255448282,12514.83071239262
lf,0.25,315,stencil,frozen,stencil_vs_frozen,1.0192687209809035e-05,7.845979709486528e-06,1.2990968097311184,0.2616692612634121,29.90968097311184
lf,0.25,316,stencil,frozen,stencil_vs_frozen,1.085181733628815e-05,5.400077675687953e-06,2.009566896629068,0.6979192245391626,100.95668966290678
lf,0.25,317,stencil,frozen,stencil_vs_frozen,1.4408077404937105e-05,5.512149382269627e-06,2.613876440156377,0.9608343455907223,161.3876440156377
lf,0.25,318,stencil,frozen,stencil_vs_frozen,1.347753312330724e-05,7.97806477681462e-06,1.689323601692838,0.5243282131345917,68.9323601692838
lf,0.25,319,stencil,frozen,stencil_vs_frozen,1.2019890840875291e-05,5.675194319598731e-06,2.1179699167948787,0.7504580434876339,111.79699167948786
lf,0.25,300,stencil,original,stencil_vs_original,7.342709309909878e-05,7.301392062133982e-09,10056.588178561418,9.215983238869995,1005558.8178561418
lf,0.25,301,stencil,original,stencil_vs_original,1.098806912125383e-05,4.214254460156719e-09,2607.3577723271146,7.866092639779252,260635.77723271147
lf,0.25,302,stencil,original,stencil_vs_original,1.534167071071124e-05,8.218917421642935e-09,1866.629134186445,7.5318894811671555,186562.91341864452
lf,0.25,303,stencil,original,stencil_vs_original,1.1154630858989378e-05,5.988555599328871e-09,1862.657977198953,7.529759766629296,186165.7977198953
lf,0.25,304,stencil,original,stencil_vs_original,1.0199193985371837e-05,3.581706519914518e-09,2847.5794788500016,7.954224606731636,284657.94788500015
lf,0.25,305,stencil,original,stencil_vs_original,7.894282759934867e-06,2.9971707702497463e-09,2633.9115669665557,7.876225308074681,263291.15669665555
lf,0.25,306,stencil,original,stencil_vs_original,1.118725526794151e-05,6.035511913166092e-09,1853.5718972797008,7.524869811846405,185257.18972797008
lf,0.25,307,stencil,original,stencil_vs_original,1.412068056794169e-05,6.955056855093011e-09,2030.2753610995253,7.6159267086986,202927.53610995252
lf,0.25,308,stencil,original,stencil_vs_original,1.0849455648553883e-05,4.043397814484928e-09,2683.252093001379,7.894784805386068,268225.2093001379
lf,0.25,309,stencil,original,stencil_vs_original,9.912694055813631e-06,3.4953760216088763e-09,2835.944972595809,7.950130484288812,283494.4972595809
lf,0.25,310,stencil,original,stencil_vs_original,1.1695357173380216e-05,6.333596321017598e-09,1846.5586659778091,7.521079005235416,184555.8665977809
lf,0.25,311,stencil,original,stencil_vs_original,1.9794801858097344e-05,6.3190572956520205e-09,3132.5561601914314,8.049604614843012,313155.61601914314
lf,0.25,312,stencil,original,stencil_vs_original,8.132865553989177e-05,8.793469171569646e-09,9248.756543417152,9.132244393731566,924775.6543417152
lf,0.25,313,stencil,original,stencil_vs_original,1.4299203769496671e-05,7.76903939098128e-09,1840.5369119502673,7.51781260801067,183953.69119502674
lf,0.25,314,stencil,original,stencil_vs_original,0.000322336089539,3.7519251082709926e-09,85912.1864741972,11.36108096606132,8591118.647419719
lf,0.25,315,stencil,original,stencil_vs_original,1.0192687209809035e-05,4.691244148355422e-09,2172.704486800632,7.683727977819669,217170.4486800632
lf,0.25,316,stencil,original,stencil_vs_original,1.085181733628815e-05,9.550262448920764e-09,1136.2847245642415,7.03551920569732,113528.47245642415
lf,0.25,317,stencil,original,stencil_vs_original,1.4408077404937105e-05,8.429748017679817e-09,1709.194316926065,7.443777378773741,170819.4316926065
lf,0.25,318,stencil,original,stencil_vs_original,1.347753312330724e-05,6.519227321172272e-09,2067.351307038599,7.6340235051040874,206635.13070385988
lf,0.25,319,stencil,original,stencil_vs_original,1.2019890840875291e-05,5.048833739973446e-09,2380.726215186977,7.775160852553591,237972.62151869768
lf,0.25,300,uniform,original,uniform_vs_original,1.134029743232734e-05,7.301392062133982e-09,1553.1692225020586,7.3480527821204005,155216.92225020585
lf,0.25,301,uniform,original,uniform_vs_original,1.3123788718094607e-05,4.214254460156719e-09,3114.1424520451387,8.043709097026877,311314.2452045139
lf,0.25,302,uniform,original,uniform_vs_original,1.1318773158297546e-05,8.218917421642935e-09,1377.161075799562,7.227779467776806,137616.1075799562
lf,0.25,303,uniform,original,uniform_vs_original,1.7532017323990123e-05,5.988555599328871e-09,2927.5869670400843,7.981933801961487,292658.69670400844
lf,0.25,304,uniform,original,uniform_vs_original,1.6268717699663426e-05,3.581706519914518e-09,4542.169384679708,8.421160014942332,454116.9384679708
lf,0.25,305,uniform,original,uniform_vs_original,1.295064722872663e-05,2.9971707702497463e-09,4320.957403320562,8.371232277822838,431995.7403320562
lf,0.25,306,uniform,original,uniform_vs_original,1.4293677343069078e-05,6.035511913166092e-09,2368.2626343406455,7.769911899626094,236726.26343406455
lf,0.25,307,uniform,original,uniform_vs_original,1.798635733274434e-05,6.955056855093011e-09,2586.0834364816715,7.85789982349873,258508.34364816715
lf,0.25,308,uniform,original,uniform_vs_original,1.4301294738228164e-05,4.043397814484928e-09,3536.9497126885963,8.17101997160048,353594.97126885963
lf,0.25,309,uniform,original,uniform_vs_original,1.3688208087669906e-05,3.4953760216088763e-09,3916.090287009923,8.272849059311564,391509.0287009923
lf,0.25,310,uniform,original,uniform_vs_original,1.6123824704061818e-05,6.333596321017598e-09,2545.7613473969013,7.842185038430391,254476.13473969014
lf,0.25,311,uniform,original,uniform_vs_original,1.5748273168858518e-05,6.3190572956520205e-09,2492.187114634092,7.820915963217772,249118.71146340918
lf,0.25,312,uniform,original,uniform_vs_original,1.134076437681042e-05,8.793469171569646e-09,1289.6803474874841,7.162149674004686,128868.03474874841
lf,0.25,313,uniform,original,uniform_vs_original,1.7220558041319833e-05,7.76903939098128e-09,2216.5620708926235,7.703712657805014,221556.20708926235
lf,0.25,314,uniform,original,uniform_vs_original,5.905339824863187e-06,3.7519251082709926e-09,1573.9492805560176,7.3613432051773655,157294.92805560175
lf,0.25,315,uniform,original,uniform_vs_original,1.4139703249038682e-05,4.691244148355422e-09,3014.0625390378673,8.01104412848606,301306.2539037867
lf,0.25,316,uniform,original,uniform_vs_original,1.3993951235136136e-05,9.550262448920764e-09,1465.294939273374,7.289811824924356,146429.4939273374
lf,0.25,317,uniform,original,uniform_vs_original,2.259289641859397e-05,8.429748017679817e-09,2680.138999553676,7.893623937665037,267913.8999553676
lf,0.25,318,uniform,original,uniform_vs_original,1.4813474763730738e-05,6.519227321172272e-09,2272.2746169046018,7.7285366426533,227127.4616904602
lf,0.25,319,uniform,original,uniform_vs_original,1.641416245423688e-05,5.048833739973446e-09,3251.0800116628934,8.086742531401509,325008.0011662893
lf,0.25,300,xcorr,original,xcorr_vs_original,1.3409382827678227e-05,7.301392062133982e-09,1836.5515388799788,7.515644928508733,183555.15388799788
lf,0.25,301,xcorr,original,xcorr_vs_original,1.2835932073518295e-05,4.214254460156719e-09,3045.8369789661338,8.021531012313794,304483.6978966134
lf,0.25,302,xcorr,original,xcorr_vs_original,1.1327433932173392e-05,8.218917421642935e-09,1378.2148367064472,7.228544344143385,137721.48367064472
lf,0.25,303,xcorr,original,xcorr_vs_original,1.641087716863776e-05,5.988555599328871e-09,2740.3731828885257,7.91584938824249,273937.3182888526
lf,0.25,304,xcorr,original,xcorr_vs_original,1.541070195476557e-05,3.581706519914518e-09,4302.614373645936,8.36697811079941,430161.4373645936
lf,0.25,305,xcorr,original,xcorr_vs_original,1.2129106720881744e-05,2.9971707702497463e-09,4046.8520650463497,8.30569458998149,404585.206504635
lf,0.25,306,xcorr,original,xcorr_vs_original,1.3274620576098071e-05,6.035511913166092e-09,2199.419165612169,7.695948588857313,219841.91656121687
lf,0.25,307,xcorr,original,xcorr_vs_original,1.6927832450441826e-05,6.955056855093011e-09,2433.8884358718083,7.7972454367828545,243288.84358718083
lf,0.25,308,xcorr,original,xcorr_vs_original,1.3628822153499698e-05,4.043397814484928e-09,3370.635979639767,8.122856723535403,336963.5979639767
lf,0.25,309,xcorr,original,xcorr_vs_original,1.2956243104378372e-05,3.4953760216088763e-09,3706.680776054183,8.217892085618656,370568.0776054183
lf,0.25,310,xcorr,original,xcorr_vs_original,1.538058752448279e-05,6.333596321017598e-09,2428.4129813331147,7.794993228874142,242741.29813331147
lf,0.25,311,xcorr,original,xcorr_vs_original,1.5282258930326975e-05,6.3190572956520205e-09,2418.4396841665452,7.790877852595647,241743.96841665453
lf,0.25,312,xcorr,original,xcorr_vs_original,1.3606136781585398e-05,8.793469171569646e-09,1547.300219755781,7.344266897520939,154630.0219755781
lf,0.25,313,xcorr,original,xcorr_vs_original,1.6668213410397925e-05,7.76903939098128e-09,2145.4664562194503,7.67111226982763,214446.64562194503
lf,0.25,314,xcorr,original,xcorr_vs_original,1.0378075104566786e-05,3.7519251082709926e-09,2766.066700448969,7.925181626340669,276506.6700448969
lf,0.25,315,xcorr,original,xcorr_vs_original,1.3127918348843082e-05,4.691244148355422e-09,2798.3873645640992,7.936798589018331,279738.7364564099
lf,0.25,316,xcorr,original,xcorr_vs_original,1.325681423747227e-05,9.550262448920764e-09,1388.1099402635127,7.235698345612633,138710.99402635128
lf,0.25,317,xcorr,original,xcorr_vs_original,2.088717575321475e-05,8.429748017679817e-09,2477.7936077576474,7.815123768872696,247679.36077576474
lf,0.25,318,xcorr,original,xcorr_vs_original,1.4468711381887545e-05,6.519227321172272e-09,2219.390530362088,7.704987901301521,221839.05303620882
lf,0.25,319,xcorr,original,xcorr_vs_original,1.5055021433285631e-05,5.048833739973446e-09,2981.8810063182655,8.000309590544013,298088.10063182656
lf,0.4,300,acf,original,acf_vs_original,4.1592621257802165e-05,7.822947237917655e-09,5316.745721638468,8.578616688708028,531574.5721638468
lf,0.4,301,acf,original,acf_vs_original,3.015491680713467e-05,1.4579576101958482e-08,2068.2985977269905,7.634481614821675,206729.85977269904
lf,0.4,302,acf,original,acf_vs_original,2.4511183397413205e-05,9.062450533059431e-09,2704.6970692968152,7.902745195839942,270369.70692968153
lf,0.4,303,acf,original,acf_vs_original,3.204199283679543e-05,9.886405458181537e-09,3241.0154501886163,8.08364197023559,324001.54501886165
lf,0.4,304,acf,original,acf_vs_original,3.05910748927829e-05,7.920259201960045e-09,3862.38304994014,8.259039642414953,386138.30499401403
lf,0.4,305,acf,original,acf_vs_original,2.6704951864076065e-05,4.826626271402234e-09,5532.840199852004,8.618456561196382,553184.0199852004
lf,0.4,306,acf,original,acf_vs_original,2.870857038961283e-05,8.399421013750852e-09,3417.922538067027,8.136788200477541,341692.2538067027
lf,0.4,307,acf,original,acf_vs_original,3.700673465623083e-05,9.464117184387888e-09,3910.215177521,8.27134768407924,390921.5177521
lf,0.4,308,acf,original,acf_vs_original,2.688656297777925e-05,7.670975153695192e-09,3504.9732842411436,8.161938177254518,350397.3284241144
lf,0.4,309,acf,original,acf_vs_original,2.909001294071345e-05,1.0743988046457709e-08,2707.561923461412,7.9038038496981535,270656.1923461412
lf,0.4,310,acf,original,acf_vs_original,3.258993950883138e-05,9.547737888498942e-09,3413.367636337055,8.135454659583013,341236.7636337055
lf,0.4,311,acf,original,acf_vs_original,3.2724164896080765e-05,1.173744478000227e-08,2788.014385536,7.9330849316719805,278701.4385536
lf,0.4,312,acf,original,acf_vs_original,3.096217823284064e-05,9.665683614601406e-09,3203.3097158350824,8.071939840480834,320230.97158350825
lf,0.4,313,acf,original,acf_vs_original,3.553175737192049e-05,3.228711439873244e-08,1100.4934331733105,7.0035139338186,109949.34331733105
lf,0.4,314,acf,original,acf_vs_original,1.9498680833063275e-05,5.3691337487116195e-09,3631.62508993973,8.19743551025767,363062.508993973
lf,0.4,315,acf,original,acf_vs_original,2.8175730470536564e-05,8.510811545098251e-09,3310.58093828481,8.104878963026854,330958.09382848104
lf,0.4,316,acf,original,acf_vs_original,2.741545178253091e-05,3.40157504385985e-08,805.9634560177725,6.692038401550421,80496.34560177726
lf,0.4,317,acf,original,acf_vs_original,4.192379538991986e-05,3.717381594214864e-08,1127.7775586763362,7.028004212856555,112677.75586763362
lf,0.4,318,acf,original,acf_vs_original,3.185539490546674e-05,8.39758292764392e-09,3793.4004558147653,8.241018113710167,379240.04558147653
lf,0.4,319,acf,original,acf_vs_original,3.373069116041627e-05,7.827003309368585e-09,4309.528158758038,8.368583701178657,430852.8158758038
lf,0.4,300,frozen,original,frozen_vs_original,8.575163825241816e-06,7.822947237917655e-09,1096.155140057469,6.9995640086378685,109515.5140057469
lf,0.4,301,frozen,original,frozen_vs_original,2.2274891700035937e-05,1.4579576101958482e-08,1527.814769391254,7.331593738157832,152681.4769391254
lf,0.4,302,frozen,original,frozen_vs_original,1.2557324108430912e-05,9.062450533059431e-09,1385.6433271136027,7.233919806887419,138464.33271136027
lf,0.4,303,frozen,original,frozen_vs_original,2.1988673651662797e-05,9.886405458181537e-09,2224.1322940549617,7.70712213833827,222313.22940549615
lf,0.4,304,frozen,original,frozen_vs_original,1.1195996989954438e-05,7.920259201960045e-09,1413.5897202939695,7.253887648974214,141258.97202939694
lf,0.4,305,frozen,original,frozen_vs_original,1.6527911377295368e-05,4.826626271402234e-09,3424.3196899712875,8.138658100301324,342331.9689971288
lf,0.4,306,frozen,original,frozen_vs_original,1.9015149263168496e-05,8.399421013750852e-09,2263.8642868405373,7.724828493551334,226286.42868405374
lf,0.4,307,frozen,original,frozen_vs_original,2.6742750410591043e-05,9.464117184387888e-09,2825.6994170260464,7.94651119418552,282469.94170260464
lf,0.4,308,frozen,original,frozen_vs_original,1.9822062647278926e-05,7.670975153695192e-09,2584.0342655432046,7.857107125473705,258303.42655432047
lf,0.4,309,frozen,original,frozen_vs_original,2.1472843009462395e-05,1.0743988046457709e-08,1998.5914835917924,7.6001979532316755,199759.14835917923
lf,0.4,310,frozen,original,frozen_vs_original,2.2819196912937656e-05,9.547737888498942e-09,2390.0108255407085,7.779053174430239,238901.08255407086
lf,0.4,311,frozen,original,frozen_vs_original,2.343214882216671e-05,1.173744478000227e-08,1996.3585994533792,7.599080099779435,199535.85994533793
lf,0.4,312,frozen,original,frozen_vs_original,2.5562614200058675e-05,9.665683614601406e-09,2644.6773160920216,7.880304339153297,264367.73160920216
lf,0.4,313,frozen,original,frozen_vs_original,2.328658324124433e-05,3.228711439873244e-08,721.2345753065667,6.580964431536871,72023.45753065667
lf,0.4,314,frozen,original,frozen_vs_original,1.2109861017073342e-05,5.3691337487116195e-09,2255.458996524203,7.721108777354543,225445.8996524203
lf,0.4,315,frozen,original,frozen_vs_original,1.9795329471605783e-05,8.510811545098251e-09,2325.903865537568,7.751864001845108,232490.3865537568
lf,0.4,316,frozen,original,frozen_vs_original,1.784941116511618e-05,3.40157504385985e-08,524.7395966564364,6.262902133171081,52373.95966564365
lf,0.4,317,frozen,original,frozen_vs_original,2.359910901361673e-05,3.717381594214864e-08,634.8314913470974,6.453359595719058,63383.14913470974
lf,0.4,318,frozen,original,frozen_vs_original,2.1388920799836345e-05,8.39758292764392e-09,2547.0329955809507,7.842684429579861,254603.29955809508
lf,0.4,319,frozen,original,frozen_vs_original,1.9049218503486287e-05,7.827003309368585e-09,2433.7818384061743,7.797201638637276,243278.18384061742
lf,0.4,300,identity,original,identity_vs_original,0.0005987831830225,7.822947237917655e-09,76541.89205319076,11.245593478470228,7654089.205319077
lf,0.4,301,identity,original,identity_vs_original,2.7161187247770613e-05,1.4579576101958482e-08,1862.9613822669396,7.529922641598199,186196.13822669396
lf,0.4,302,identity,original,identity_vs_original,8.320030065078754e-05,9.062450533059431e-09,9180.772942955817,9.1248666786491,917977.2942955816
lf,0.4,303,identity,original,identity_vs_original,4.109123381113022e-05,9.886405458181537e-09,4156.337101987356,8.33238946105371,415533.7101987356
lf,0.4,304,identity,original,identity_vs_original,3.0445609553453323e-05,7.920259201960045e-09,3844.0168152475208,8.254273144494643,384301.68152475206
lf,0.4,305,identity,original,identity_vs_original,1.882778038009292e-05,4.826626271402234e-09,3900.8158745680275,8.268941008845948,389981.5874568028
lf,0.4,306,identity,original,identity_vs_original,2.576699225009804e-05,8.399421013750852e-09,3067.710525274826,8.028686805126513,306671.0525274826
lf,0.4,307,identity,original,identity_vs_original,3.29544739727794e-05,9.464117184387888e-09,3482.0441601400985,8.155374802654405,348104.41601400985
lf,0.4,308,identity,original,identity_vs_original,2.4076990200683213e-05,7.670975153695192e-09,3138.7130994792838,8.051568153964386,313771.30994792836
lf,0.4,309,identity,original,identity_vs_original,2.4891247306868536e-05,1.0743988046457709e-08,2316.7605175319586,7.747925160235047,231576.05175319588
lf,0.4,310,identity,original,identity_vs_original,2.6047334539924805e-05,9.547737888498942e-09,2728.1157949780986,7.91136646490199,272711.5794978099
