circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread
0.0008913142900463188,0.9663249254226685,0.9523957967758179,0.000741495459806174,-0.0003716738137882203,0.9862887859344482,-0.0003818653058260679,0.982348765631769,0.8145152711727188,heat,0.25,109,0,0.9999353733795161,0.01507959421724081
0.0009204490784307869,0.9803729057312012,0.9862653017044067,0.00020145521557424217,-0.0007082383963279426,0.9889310002326965,-0.0007055005407892168,0.986269997969505,0.8138104998088654,heat,0.25,110,0,0.9999999310929594,0.0027483657468110323
0.0008164172283050827,0.9608795046806335,0.9462393522262573,0.00023037250502966344,-0.0004051446740049869,0.9872820377349854,-0.0004090135043952614,0.98371005271669,0.8145868254934966,heat,0.25,111,0,0.9999999052242458,0.006939436309039593
0.0009147671833112616,0.9505967497825623,0.9317304491996765,0.0006135099101811647,-0.0008187709609046578,0.9842453598976135,-0.0008100130362436175,0.9802936492358006,0.8143910985322655,heat,0.25,112,0,0.9999943213756712,0.014086331240832806
0.0009263721532923904,0.9685781002044678,0.9627295136451721,0.0006809134501963854,-0.000581444357521832,0.9850659370422363,-0.0005837363423779607,0.9810102207760732,0.8141804944927763,heat,0.25,113,0,0.9999975261059054,0.010851103812456131
0.0007753882045549757,0.9561115503311157,0.9400984048843384,0.0012321533868089318,-0.0007004288490861654,0.9868689179420471,-0.0007053492008708417,0.983579219752731,0.8144115868057848,heat,0.25,114,0,0.9999315776568747,0.017199067398905754
0.0008623027619568349,0.9600796699523926,0.9428028464317322,0.0016125559341162443,-0.00040560279740020633,0.9839476943016052,-0.000395737006329,0.979311962466318,0.8145913406027271,heat,0.25,115,0,0.998951459688863,0.021571820601820946
0.0009348804827101259,0.9622606635093689,0.9462850093841553,0.00045324713573791087,-0.00028980919159948826,0.984807550907135,-0.00029196462128311396,0.980288135150851,0.8146503989311852,heat,0.25,116,0,0.999920488828765,0.009162032045423985
0.000808539712420501,0.9547274708747864,0.9376564025878906,0.0006489527295343578,-0.0005233589326962829,0.9854815006256104,-0.0005210734088905156,0.9815070774946801,0.8145793957106956,heat,0.25,117,0,0.9999133308498558,0.008989275433123112
0.0009921433828852019,0.9580869078636169,0.9418483972549438,0.000694452493917197,-0.0007620168034918606,0.984596848487854,-0.0007646642625331879,0.980664131256234,0.8143033541376142,heat,0.25,118,0,0.9999761949463992,0.014237452298402786
0.0007541937047694325,0.9598617553710938,0.9427787661552429,0.0006474003312177956,-0.00045135043910704553,0.9849040508270264,-0.0004508427227847278,0.9806390206964101,0.8145626458559981,heat,0.25,119,0,0.9999891087569908,0.013853444717824459
