pde,r,condition,seed,input_step_index,reference_scope,evaluation_scope,weighting,n_modes,mode_min,mode_max,rmse_reference,rmse_identity,reference_advantage,fraction_modes_closer_reference,magnitude_rmse_reference,phase_mae_reference
wave,0.1,wave_r0.1,216,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7465893168487073,0.005843236312807486,-0.9844684117180847,0.0,0.7465892866359163,8.210617926680046e-05
wave,0.1,wave_r0.1,216,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8121873257485762,0.007261822792859645,-0.9822763308601021,0.0,0.8121856774963655,0.0004901984673409859
wave,0.1,wave_r0.1,216,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9952142800003456,0.011426492684936824,-0.9772977749461591,0.0,0.9952063886017094,0.002195989304903105
wave,0.1,wave_r0.1,217,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9933058829188681,0.01112454477342831,-0.9778490486414531,0.0,0.9933038605135008,0.0012481891380285268
wave,0.1,wave_r0.1,217,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9631580590976605,0.009437590771983157,-0.9805929817324434,0.0,0.9631578921458671,0.0003657551382012134
wave,0.1,wave_r0.1,217,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7497186361530626,0.00896485932252709,-0.9763673274138978,0.0,0.7497185980105535,8.583852350420619e-05
wave,0.1,wave_r0.1,217,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.814059580649381,0.009378883703836945,-0.9772201952912078,0.0,0.8140591502048847,0.00029369798965147567
wave,0.1,wave_r0.1,217,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9932887651788884,0.011084039172930538,-0.9779284362840076,0.0,0.9932867493088675,0.0012460615054010228
wave,0.1,wave_r0.1,218,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9954428905365191,0.0074725280559415,-0.9850983883238552,0.0,0.9954427387326896,0.0003076716835660048
wave,0.1,wave_r0.1,218,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9645204616023649,0.010367890723696892,-0.978730096222897,0.0,0.9645204153194715,0.00018590210392548695
wave,0.1,wave_r0.1,218,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7507410837226541,0.009997775036264225,-0.9737156189113969,0.0,0.750741079332299,3.1601180454778146e-05
wave,0.1,wave_r0.1,218,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8153244005280388,0.009683434611695893,-0.9765252299451054,0.0,0.8153243634037417,8.920290814128626e-05
wave,0.1,wave_r0.1,218,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.99547715991766,0.007432873145317238,-0.9851773880003641,0.0,0.9954770077171124,0.00030745508031824483
wave,0.1,wave_r0.1,219,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9942851784991202,0.017360786711544878,-0.9656781377901712,0.0,0.9942831778340936,0.0012546640603995597
wave,0.1,wave_r0.1,219,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9600921746390629,0.0060078880708025716,-0.9875625966652963,0.0,0.9600916681903799,0.0006989146560027488
wave,0.1,wave_r0.1,219,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7440430336077638,0.003259196870373387,-0.991277433045294,0.0,0.744043011903392,6.384080331661673e-05
wave,0.1,wave_r0.1,219,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8099912594623029,0.007644862399000966,-0.9813000864453056,0.0,0.8099908045021943,0.00030944511092515143
wave,0.1,wave_r0.1,219,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.994210019756533,0.017291056235894612,-0.9658110967031258,0.0,0.9942080084258458,0.0012589001323780968
wave,0.25,wave_r0.25,200,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9850179975136133,0.01718276320936051,-0.9657099378033498,0.0,0.9850122985535451,0.0020392980182395463
wave,0.25,wave_r0.25,200,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.906053265947445,0.020451673409916687,-0.9558519927069092,0.0,0.9060529393631248,0.0004986987387145397
wave,0.25,wave_r0.25,200,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44327858403753145,0.019171408995893757,-0.9170876450007511,0.0,0.443278400106384,0.00012944489648525248
wave,0.25,wave_r0.25,200,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6131374619763701,0.019000065577724424,-0.9398862913542229,0.0,0.6131358864557314,0.0004624769944683566
wave,0.25,wave_r0.25,200,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9852637276552998,0.017121964097937314,-0.9658375728249075,0.0,0.9852580039094042,0.0020469275836123894
wave,0.25,wave_r0.25,201,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9727824749332252,0.013704098445237253,-0.9722163508048484,0.0,0.9727510026539594,0.004735749729605857
wave,0.25,wave_r0.25,201,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.883011060156207,0.004645428898222604,-0.9895332733878369,0.0,0.8830079297008223,0.0013612715738072182
wave,0.25,wave_r0.25,201,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4278184441209966,0.0010696061029902583,-0.9950121897663893,0.0,0.42781831118646235,0.00012310856262211554
wave,0.25,wave_r0.25,201,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5985226922881473,0.005676731489990498,-0.9812090800931482,0.0,0.5985141956033576,0.0009599115272619285
wave,0.25,wave_r0.25,201,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9730042732587177,0.013732815410726325,-0.9721651986766926,0.0,0.9729730925616726,0.004706761488527929
wave,0.25,wave_r0.25,202,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9840876080742589,0.01546227940177052,-0.9690615153970666,0.0,0.9840787988989795,0.0026851602393650796
wave,0.25,wave_r0.25,202,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9015995726901616,0.016066523252078604,-0.9649839449814656,0.0,0.9015988419281504,0.0008319160404590158
wave,0.25,wave_r0.25,202,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4395342290256421,0.01452818925352603,-0.9360079642416308,0.0,0.43953421970806233,3.900595741100739e-05
wave,0.25,wave_r0.25,202,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6102600775974484,0.014827601712464424,-0.9525583299647374,0.0,0.6102577517578086,0.000526802884252082
wave,0.25,wave_r0.25,202,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9841977338806228,0.015385217445364679,-0.9692167269860784,0.0,0.9841889387786567,0.002685166449668738
wave,0.25,wave_r0.25,203,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.988117583961279,0.02085545969025833,-0.9586600260106432,0.0,0.9881009027594041,0.003603490879172601
wave,0.25,wave_r0.25,203,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8997790133981498,0.01417578659638103,-0.9689792392436346,0.0,0.8997782729139676,0.0007389119566739825
wave,0.25,wave_r0.25,203,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4417180014617811,0.017180366259410624,-0.9251234370489253,0.0,0.4417177561763535,0.0001721794210766012
wave,0.25,wave_r0.25,203,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6122051240467727,0.017554886611993396,-0.9442489636849758,0.0,0.6122006824335978,0.0007614530116163557
wave,0.25,wave_r0.25,203,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9882786067730949,0.020812324546400206,-0.9587503486545342,0.0,0.9882619390783141,0.0035958972684228506
wave,0.25,wave_r0.25,204,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9907324660084663,0.0337618032327789,-0.9340907914345223,0.0,0.9907205783686411,0.0027525282599056727
wave,0.25,wave_r0.25,204,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9000544686109638,0.0145598469143547,-0.9681617777740726,0.0,0.9000538917653267,0.0005715988812430039
wave,0.25,wave_r0.25,204,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44052639404478316,0.015443661743676158,-0.9322601931963662,0.0,0.44052634820133774,9.353044610688115e-05
wave,0.25,wave_r0.25,204,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6122594509228239,0.01941280563782803,-0.9385351962629246,0.0,0.6122563410577038,0.0005538177703069537
wave,0.25,wave_r0.25,204,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.990699491498838,0.03355936216535539,-0.9344709356520574,0.0,0.9906874873957261,0.0027637634989313743
wave,0.25,wave_r0.25,205,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9992412149029424,0.037962356790574324,-0.926798638518781,0.0,0.9992376330148394,0.001782647624297426
wave,0.25,wave_r0.25,205,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9187457350626312,0.03328185713612922,-0.9300821585238661,0.0,0.9187454050485097,0.0005526871235168226
wave,0.25,wave_r0.25,205,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44995711467902194,0.02779715890915869,-0.8836340753149617,0.0,0.4499570637554959,0.00010334523043166257
wave,0.25,wave_r0.25,205,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6220874618496521,0.030141913172766984,-0.9075726597817497,0.0,0.6220864895510401,0.00040786203194992187
wave,0.25,wave_r0.25,205,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.999219387847256,0.03772221723770903,-0.9272433142758928,0.0,0.9992157904079906,0.0017880690919328285
wave,0.25,wave_r0.25,206,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9950196867502893,0.03687974407578573,-0.9285206620450172,0.0,0.9950096327052345,0.0030495379613517354
wave,0.25,wave_r0.25,206,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9037402126192032,0.01840583165941694,-0.9600804411110054,0.0,0.9037383512668961,0.00115151836839193
wave,0.25,wave_r0.25,206,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4423794701600906,0.017980631513728324,-0.9218844923860573,0.0,0.44237941136531495,0.00010218552881946055
wave,0.25,wave_r0.25,206,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6148513615012261,0.02206253623501357,-0.9307205061361368,0.0,0.614848531015236,0.0006610843001125476
wave,0.25,wave_r0.25,206,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9949882521614368,0.03664156061913338,-0.9289637422936183,0.0,0.9949782224381588,0.0030441589847658825
wave,0.25,wave_r0.25,207,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9821483527041918,0.01406749146306394,-0.971758145495421,0.0,0.9821312099917779,0.0031490334875772315
wave,0.25,wave_r0.25,207,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.909609402688597,0.02404871648760292,-0.9484849625496281,0.0,0.9096078658677546,0.0012204910135419809
wave,0.25,wave_r0.25,207,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44533588589486034,0.021705466426113314,-0.9070512008487152,0.0,0.44533567585142114,0.00015022342948364353
wave,0.25,wave_r0.25,207,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6140292633589052,0.020940054635959774,-0.9340438851373629,0.0,0.6140246513172856,0.0007191250870662358
wave,0.25,wave_r0.25,207,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9823123320549738,0.013979311809683932,-0.9719373099317433,0.0,0.9822954026318662,0.003121456134411629
wave,0.25,wave_r0.25,208,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9828489513709686,0.021349410145268144,-0.9574796953202898,0.0,0.9828414717179875,0.002032694187863961
wave,0.25,wave_r0.25,208,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9062892596140276,0.020668302426483553,-0.9554061517530826,0.0,0.9062889430958071,0.00050747596673582
wave,0.25,wave_r0.25,208,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4437684576412338,0.01973795867705728,-0.9148319937668211,0.0,0.4437683924282979,9.254000028159616e-05
wave,0.25,wave_r0.25,208,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6128920079290324,0.020086228996057106,-0.9365342192691084,0.0,0.6128900544912844,0.00043458933894642413
wave,0.25,wave_r0.25,208,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9830413278952367,0.02126419745419451,-0.9576539271815795,0.0,0.9830339010564105,0.0020234479347272095
wave,0.25,wave_r0.25,209,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9939656687014493,0.023956338934167237,-0.9529308949910378,0.0,0.993963172935342,0.0014796942624013861
wave,0.25,wave_r0.25,209,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9156643561234367,0.030056040131699043,-0.9364377880593144,0.0,0.9156632500581992,0.0006927715614183082
wave,0.25,wave_r0.25,209,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.449185210048468,0.02662843393137537,-0.888072003532108,0.0,0.4491851704182995,0.00011058753803333876
wave,0.25,wave_r0.25,209,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6199188168180096,0.02657383074105834,-0.9177907719712145,0.0,0.6199180168591121,0.00037909021590818706
wave,0.25,wave_r0.25,209,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9940409620450836,0.023816008925819723,-0.9532036236818179,0.0,0.994038470050777,0.0014767486077925528
wave,0.25,wave_r0.25,210,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9857532787350172,0.03385891152474972,-0.9335847259414907,0.0,0.9857364299553563,0.003536036741009627
wave,0.25,wave_r0.25,210,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9208268757683983,0.035500776809834135,-0.92575603829059,0.0,0.9208258181809795,0.0009387727754547278
wave,0.25,wave_r0.25,210,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.448358602072693,0.02575746615345137,-0.8913453144508675,0.0,0.4483585860899206,5.3848453218923664e-05
wave,0.25,wave_r0.25,210,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6181354145573165,0.02819340260483035,-0.9127583302609965,0.0,0.618131059886497,0.0006809020283958278
wave,0.25,wave_r0.25,210,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9860657919980194,0.033770117499765766,-0.9337734292639377,0.0,0.98604902541944,0.003532076701368353
wave,0.25,wave_r0.25,211,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9871291147710861,0.01814956047439865,-0.963891484179814,0.0,0.9871188754414133,0.0029525625750579706
wave,0.25,wave_r0.25,211,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9037609214500669,0.01823141549073784,-0.9604521322786042,0.0,0.9037605124242217,0.0005317474744798561
wave,0.25,wave_r0.25,211,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4411039752436553,0.016425464899384717,-0.9281993093417135,0.0,0.4411038730044915,0.00013437579268540392
wave,0.25,wave_r0.25,211,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6121737922912162,0.016881283821994143,-0.9463281214538485,0.0,0.6121711006079351,0.0006119710725993473
wave,0.25,wave_r0.25,211,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9872438988713051,0.01803727400579483,-0.9641149670511138,0.0,0.9872336641694752,0.0029539968232923427
wave,0.25,wave_r0.25,212,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.988814855676629,0.02178570253816339,-0.9568856312989824,0.0,0.9888015153530899,0.002547838947894838
wave,0.25,wave_r0.25,212,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8996896630569098,0.01449969082239295,-0.9682785830728294,0.0,0.899688284117338,0.0008558784804687546
wave,0.25,wave_r0.25,212,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44200990764451287,0.017418587039493116,-0.9241728049477054,0.0,0.4420098426262109,0.00010082201265531539
wave,0.25,wave_r0.25,212,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6125266516244974,0.017928311639780807,-0.943125797449657,0.0,0.6125230616331819,0.0005539549526440007
wave,0.25,wave_r0.25,212,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.988918579314437,0.02168909843452995,-0.9570771152603148,0.0,0.9889053920218992,0.002535155310017773
wave,0.25,wave_r0.25,213,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9803768259861648,0.014938353320024893,-0.969982667539667,0.0,0.9803751628130177,0.0009022685878014207
wave,0.25,wave_r0.25,213,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8951658985712254,0.009852839567048405,-0.9782262197414457,0.0,0.8951653103431825,0.0007018549172891235
wave,0.25,wave_r0.25,213,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.435470485807114,0.009202184032321288,-0.9586114251831843,0.0,0.43547030077837895,0.00015217022537243274
wave,0.25,wave_r0.25,213,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6062406859791238,0.01036721383334936,-0.9663733992493372,0.0,0.6062400846217239,0.00032090603436915187
wave,0.25,wave_r0.25,213,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9804788659892196,0.014900410815005372,-0.9700608377886974,0.0,0.9804772094779114,0.0008974831191065353
wave,0.25,wave_r0.25,214,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9882958108622729,0.02212438400452504,-0.956207557772652,0.0,0.9882764826934708,0.003560931749504821
wave,0.25,wave_r0.25,214,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9170647950701403,0.0316883855468436,-0.9331999382047155,0.0,0.9170641645269224,0.0007001080525824532
wave,0.25,wave_r0.25,214,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4467591934994409,0.023760938038707827,-0.899001396769008,0.0,0.44675915981339437,9.129785349125177e-05
wave,0.25,wave_r0.25,214,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6173764352924499,0.024373317511867703,-0.9240410536806251,0.0,0.6173714947727826,0.0006905041059081721
wave,0.25,wave_r0.25,214,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9884189403275092,0.021985624288417556,-0.9564815420310879,0.0,0.9883998115590462,0.003538590197903826
wave,0.25,wave_r0.25,215,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9850835972820607,0.015962448719256284,-0.9681084625766848,0.0,0.9850778403084555,0.0016281692084413734
wave,0.25,wave_r0.25,215,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9085172878142703,0.022911547297042086,-0.9508034399765948,0.0,0.9085170739699564,0.0004227153625042656
wave,0.25,wave_r0.25,215,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4430081445388677,0.018975878839367532,-0.91785049751025,0.0,0.44300805555117484,0.0001353137625770555
wave,0.25,wave_r0.25,215,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6133491216776927,0.018949630034021094,-0.9400611499462177,0.0,0.6133475990725059,0.0003955163259865311
wave,0.25,wave_r0.25,215,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9852289935092733,0.015870925090284357,-0.9682930249110673,0.0,0.9852233162223585,0.0016125655041548583
wave,0.25,wave_r0.25,216,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9892088746554695,0.022955100696199424,-0.9546415378235056,0.0,0.9892068125905034,0.0012876503289217171
wave,0.25,wave_r0.25,216,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9185271679326451,0.03292280127933853,-0.9307944666673202,0.0,0.9185267585783494,0.0005218855130136144
wave,0.25,wave_r0.25,216,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4518735709442292,0.029995427702541346,-0.8755038079362761,0.0,0.45187354401812674,6.885802325680692e-05
wave,0.25,wave_r0.25,216,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6205919765133061,0.029304347035412764,-0.9098183941850966,0.0,0.6205913914327685,0.00030176564818164986
wave,0.25,wave_r0.25,216,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.989389225646156,0.02284483905134679,-0.95486253654549,0.0,0.989387174061643,0.00128520564936397
wave,0.25,wave_r0.25,217,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9941653600680739,0.025761791955050788,-0.9494830745432167,0.0,0.9941602150513275,0.0019418551493716198
wave,0.25,wave_r0.25,217,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9143664245887613,0.02877854234906495,-0.9389732366541652,0.0,0.9143650241155158,0.001144868337993966
wave,0.25,wave_r0.25,217,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44843162024888716,0.02566974738329148,-0.891711987621994,0.0,0.44843158945422795,6.255313332140103e-05
wave,0.25,wave_r0.25,217,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.619379823996833,0.0259912397863536,-0.9194533463152434,0.0,0.6193783230996247,0.0004576611237673007
wave,0.25,wave_r0.25,217,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9942097543364263,0.02559821056182782,-0.9497979787510646,0.0,0.9942045887297266,0.0019447412266491103
wave,0.25,wave_r0.25,218,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9816232798553044,0.0139859895033079,-0.9719046619316474,0.0,0.9816178060105698,0.0021926531701978915
wave,0.25,wave_r0.25,218,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8996350290940439,0.014176273789492029,-0.9689733017204784,0.0,0.8996321470567723,0.0014964195884445575
wave,0.25,wave_r0.25,218,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4380506427904512,0.012573631010308587,-0.944194612934376,0.0,0.43805057647865264,9.182888377733348e-05
wave,0.25,wave_r0.25,218,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.608565722880128,0.012960575375921974,-0.958294362081578,0.0,0.6085639080736939,0.0005517630570930979
wave,0.25,wave_r0.25,218,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9817406346082297,0.013910417191184027,-0.9720576457664679,0.0,0.9817351378146383,0.002197162346665291
wave,0.25,wave_r0.25,219,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9935496527065343,0.028454779389433284,-0.9443157417016732,0.0,0.9935334841009674,0.003324187253962521
wave,0.25,wave_r0.25,219,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9019902937722418,0.016478506615866157,-0.9641174384826072,0.0,0.901986512475019,0.0017819705940891894
wave,0.25,wave_r0.25,219,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.44259724434289077,0.018257712674497613,-0.9207659052094834,0.0,0.44259711956044295,0.00014096377562750306
wave,0.25,wave_r0.25,219,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6143563636273757,0.020049355991747494,-0.9367932684976911,0.0,0.6143516900981474,0.0007921868333481326
wave,0.25,wave_r0.25,219,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9935838599554422,0.028293541265579213,-0.9446243918658503,0.0,0.9935676791245894,0.0033263919870206906
wave,0.4,wave_r0.4,200,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9792050640813238,0.03459858783559665,-0.9317449926912831,0.0,0.9792009293645247,0.001909933868172304
wave,0.4,wave_r0.4,200,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8590623970458164,0.04163708572142906,-0.9075449991522005,0.0,0.8590615577764777,0.0008554640621743373
wave,0.4,wave_r0.4,200,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43317126264554684,0.0360318289045357,-0.8464126534823154,0.041666666666666664,0.43317124345889924,7.14383299212443e-05
wave,0.4,wave_r0.4,200,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5997779177650193,0.03637705182535498,-0.8856346218633535,0.03125,0.5997767399292029,0.00043220567017169983
wave,0.4,wave_r0.4,200,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9795495742451804,0.03447281052534576,-0.9320077918533387,0.0,0.9795454405420633,0.0019115785981814186
wave,0.4,wave_r0.4,201,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.985490915734258,0.04311380894362942,-0.9161703073896911,0.0,0.9854787835310039,0.0033257486659986754
wave,0.4,wave_r0.4,201,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8532821279472612,0.03594654984871852,-0.9191511683185596,0.0,0.853281474389,0.0006180628144999604
wave,0.4,wave_r0.4,201,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.43354550964393634,0.03862614662894649,-0.8363893888343725,0.041666666666666664,0.4335453427752285,0.00013249558997661481
wave,0.4,wave_r0.4,201,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.6008149129769095,0.03912239081868556,-0.8777305508316429,0.03125,0.6008116262961842,0.0006769633104041254
wave,0.4,wave_r0.4,201,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9855149542394748,0.04294909910292145,-0.9164791438974622,0.0,0.985502841758403,0.0033235865734062542
wave,0.4,wave_r0.4,202,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9707514630939879,0.023458195185206282,-0.9528103655202699,0.0,0.9707178212645666,0.0049142216101696265
wave,0.4,wave_r0.4,202,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8514670049539114,0.03451108013986823,-0.9220949576056042,0.0,0.8514648676164696,0.0011568003386363945
wave,0.4,wave_r0.4,202,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4337960094882342,0.025207510383802166,-0.8901641957306574,0.041666666666666664,0.4337959353514829,0.00011163343278407182
wave,0.4,wave_r0.4,202,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.5969473297908371,0.025965436448036828,-0.9166321903954056,0.03125,0.5969384555174471,0.00096002223292422
wave,0.4,wave_r0.4,202,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9710306672061926,0.02337843002137457,-0.9529802571465726,0.0,0.9709969744776799,0.004913241069437884
wave,0.4,wave_r0.4,203,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9735360453424652,0.022005892635975268,-0.9557911288385084,0.0,0.9735330272634657,0.0013625384430150172
wave,0.4,wave_r0.4,203,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.8476489346357636,0.030889019923587675,-0.9296808526864824,0.0,0.8476472900473173,0.0011638977510615455
wave,0.4,wave_r0.4,203,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.4340841956949578,0.02948574150800636,-0.8727883793072774,0.041666666666666664,0.43408412758514187,0.00011495418330034139
