pde,r,seed,checkpoint,validation_path,test_path,n_validation_pairs,n_test_pairs,n_layers,n_heads,head_dispersion,patched_noop_max_abs,mse_original,mse_persistence,skill,target,substitution,preserves_head_identity,calibration_split,evaluation_split,mse,excess,ratio
heat,0.4,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\test.npy,2048,2048,4,4,0.007805709584356623,1.1920928955078125e-07,4.659476719390265e-09,2.0929508082190296e-06,0.997773728507573,all,frozen_per_head_validation,True,validation,test,3.705785079667623e-07,0.1752241297599981,79.53221580110305
heat,0.4,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\test.npy,2048,2048,4,4,0.007805709584356623,1.1920928955078125e-07,4.659476719390265e-09,2.0929508082190296e-06,0.997773728507573,all,frozen_layer_mean_validation,False,validation,test,1.2481315947443505e-06,0.595449542536769,267.8694776068502
heat,0.4,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\test.npy,2048,2048,4,4,0.007805709584356623,1.1920928955078125e-07,4.659476719390265e-09,2.0929508082190296e-06,0.997773728507573,all,analytical_stencil,False,validation,test,4.133461448674325e-05,19.791278346371374,8871.085097330899
heat,0.4,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_100\test.npy,2048,2048,4,4,0.007805709584356623,1.1920928955078125e-07,4.659476719390265e-09,2.0929508082190296e-06,0.997773728507573,all,original,True,none,test,4.659476719390265e-09,0.0,1.0
heat,0.4,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\test.npy,2048,2048,4,4,0.007558883700361151,5.960464477539063e-08,5.557504859088347e-09,2.943897470686352e-06,0.998112194832046,all,frozen_per_head_validation,True,validation,test,3.370978885891551e-07,0.11283254748799107,60.65633717582618
heat,0.4,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\test.npy,2048,2048,4,4,0.007558883700361151,5.960464477539063e-08,5.557504859088347e-09,2.943897470686352e-06,0.998112194832046,all,frozen_layer_mean_validation,False,validation,test,5.376573313786714e-07,0.18108858495200542,96.74437450098222
heat,0.4,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\test.npy,2048,2048,4,4,0.007558883700361151,5.960464477539063e-08,5.557504859088347e-09,2.943897470686352e-06,0.998112194832046,all,analytical_stencil,False,validation,test,2.630278386561713e-05,8.949688145889644,4732.8404621371465
heat,0.4,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_101\test.npy,2048,2048,4,4,0.007558883700361151,5.960464477539063e-08,5.557504859088347e-09,2.943897470686352e-06,0.998112194832046,all,original,True,none,test,5.557504859088347e-09,0.0,1.0
heat,0.4,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\test.npy,2048,2048,4,4,0.005673847508973975,1.1920928955078125e-07,7.009539091523687e-09,2.7831304123537848e-06,0.9974814191026012,all,frozen_per_head_validation,True,validation,test,6.19521475495044e-07,0.22063590325004415,88.38262650453049
heat,0.4,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\test.npy,2048,2048,4,4,0.005673847508973975,1.1920928955078125e-07,7.009539091523687e-09,2.7831304123537848e-06,0.9974814191026012,all,frozen_layer_mean_validation,False,validation,test,7.527463149747948e-07,0.2686254705498269,107.38884613469898
heat,0.4,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\test.npy,2048,2048,4,4,0.005673847508973975,1.1920928955078125e-07,7.009539091523687e-09,2.7831304123537848e-06,0.9974814191026012,all,analytical_stencil,False,validation,test,0.00013231212837183648,47.65827025293435,18876.009769577497
heat,0.4,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_102\test.npy,2048,2048,4,4,0.005673847508973975,1.1920928955078125e-07,7.009539091523687e-09,2.7831304123537848e-06,0.9974814191026012,all,original,True,none,test,7.009539091523687e-09,0.0,1.0
heat,0.4,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\test.npy,2048,2048,4,4,0.005212482999421035,1.1920928955078125e-07,4.76809161251146e-09,2.4861972178769065e-06,0.9980821748257834,all,frozen_per_head_validation,True,validation,test,8.572164952314054e-07,0.3435312314973069,179.78188442983594
heat,0.4,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\test.npy,2048,2048,4,4,0.005212482999421035,1.1920928955078125e-07,4.76809161251146e-09,2.4861972178769065e-06,0.9980821748257834,all,frozen_layer_mean_validation,False,validation,test,9.086248810297182e-07,0.3642484807848996,190.56363737758073
heat,0.4,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\test.npy,2048,2048,4,4,0.005212482999421035,1.1920928955078125e-07,4.76809161251146e-09,2.4861972178769065e-06,0.9980821748257834,all,analytical_stencil,False,validation,test,0.00013358981186684105,53.833914642700584,28017.459126897167
heat,0.4,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_103\test.npy,2048,2048,4,4,0.005212482999421035,1.1920928955078125e-07,4.76809161251146e-09,2.4861972178769065e-06,0.9980821748257834,all,original,True,none,test,4.76809161251146e-09,0.0,1.0
heat,0.4,104,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_104\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\test.npy,2048,2048,4,4,0.00734774294235783,1.1920928955078125e-07,6.230756594699516e-09,2.122154455719283e-06,0.9970639476415548,all,frozen_per_head_validation,True,validation,test,2.3679001868309735e-07,0.10896388285824608,38.00341340320273
heat,0.4,104,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_104\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\test.npy,2048,2048,4,4,0.00734774294235783,1.1920928955078125e-07,6.230756594699516e-09,2.122154455719283e-06,0.9970639476415548,all,frozen_layer_mean_validation,False,validation,test,8.570253727802069e-07,0.40209134976724575,137.547560999137
heat,0.4,104,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_104\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\test.npy,2048,2048,4,4,0.00734774294235783,1.1920928955078125e-07,6.230756594699516e-09,2.122154455719283e-06,0.9970639476415548,all,analytical_stencil,False,validation,test,3.258652030524445e-05,15.397667487787544,5229.945964020757
heat,0.4,104,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_104\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_104\test.npy,2048,2048,4,4,0.00734774294235783,1.1920928955078125e-07,6.230756594699516e-09,2.122154455719283e-06,0.9970639476415548,all,original,True,none,test,6.230756594699516e-09,0.0,1.0
heat,0.4,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\test.npy,2048,2048,4,4,0.0063110665484459785,5.960464477539063e-08,5.57502054937542e-09,2.244626330138999e-06,0.9975162812292993,all,frozen_per_head_validation,True,validation,test,6.192968309490232e-07,0.2740990381824397,111.08422389912162
heat,0.4,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\test.npy,2048,2048,4,4,0.0063110665484459785,5.960464477539063e-08,5.57502054937542e-09,2.244626330138999e-06,0.9975162812292993,all,frozen_layer_mean_validation,False,validation,test,5.802675000776691e-07,0.25666784725608816,104.08347286588524
heat,0.4,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\test.npy,2048,2048,4,4,0.0063110665484459785,5.960464477539063e-08,5.57502054937542e-09,2.244626330138999e-06,0.9975162812292993,all,analytical_stencil,False,validation,test,0.00011622688529655534,51.90649708572653,20847.794957379385
heat,0.4,105,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_105\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_105\test.npy,2048,2048,4,4,0.0063110665484459785,5.960464477539063e-08,5.57502054937542e-09,2.244626330138999e-06,0.9975162812292993,all,original,True,none,test,5.57502054937542e-09,0.0,1.0
heat,0.4,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\test.npy,2048,2048,4,4,0.004842770298712388,5.960464477539063e-08,4.152645756774764e-09,1.9695812625286635e-06,0.9978916098382032,all,frozen_per_head_validation,True,validation,test,6.496282758915173e-07,0.32841469012235186,156.4372002672494
heat,0.4,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\test.npy,2048,2048,4,4,0.004842770298712388,5.960464477539063e-08,4.152645756774764e-09,1.9695812625286635e-06,0.9978916098382032,all,frozen_layer_mean_validation,False,validation,test,6.765403776573531e-07,0.34210742947507256,162.91791240647547
heat,0.4,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\test.npy,2048,2048,4,4,0.004842770298712388,5.960464477539063e-08,4.152645756774764e-09,1.9695812625286635e-06,0.9978916098382032,all,analytical_stencil,False,validation,test,8.668703753755835e-05,44.1038072571537,20875.134219222586
heat,0.4,106,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_106\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_106\test.npy,2048,2048,4,4,0.004842770298712388,5.960464477539063e-08,4.152645756774764e-09,1.9695812625286635e-06,0.9978916098382032,all,original,True,none,test,4.152645756774764e-09,0.0,1.0
heat,0.4,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\test.npy,2048,2048,4,4,0.009525154740654237,1.1920928955078125e-07,4.866420351759548e-09,1.4828101484454237e-06,0.9967181096266022,all,frozen_per_head_validation,True,validation,test,1.1697930927395683e-07,0.07585734611615211,24.038061001380758
heat,0.4,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\test.npy,2048,2048,4,4,0.009525154740654237,1.1920928955078125e-07,4.866420351759548e-09,1.4828101484454237e-06,0.9967181096266022,all,frozen_layer_mean_validation,False,validation,test,8.097893706426884e-07,0.5446235435020007,166.40349828183122
heat,0.4,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\test.npy,2048,2048,4,4,0.009525154740654237,1.1920928955078125e-07,4.866420351759548e-09,1.4828101484454237e-06,0.9967181096266022,all,analytical_stencil,False,validation,test,1.8260830831451358e-05,12.352273002062926,3752.415433008947
heat,0.4,107,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_107\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_107\test.npy,2048,2048,4,4,0.009525154740654237,1.1920928955078125e-07,4.866420351759548e-09,1.4828101484454237e-06,0.9967181096266022,all,original,True,none,test,4.866420351759548e-09,0.0,1.0
heat,0.4,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\test.npy,2048,2048,4,4,0.004518285304333392,1.7881393432617188e-07,5.8964176128523116e-09,4.07569632443483e-06,0.9985532735651815,all,frozen_per_head_validation,True,validation,test,8.356516650407514e-07,0.20388109155858666,141.72192675418665
heat,0.4,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\test.npy,2048,2048,4,4,0.004518285304333392,1.7881393432617188e-07,5.8964176128523116e-09,4.07569632443483e-06,0.9985532735651815,all,frozen_layer_mean_validation,False,validation,test,1.124601715890572e-06,0.2748796805470698,190.72626630774906
heat,0.4,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\test.npy,2048,2048,4,4,0.004518285304333392,1.7881393432617188e-07,5.8964176128523116e-09,4.07569632443483e-06,0.9985532735651815,all,analytical_stencil,False,validation,test,9.304376254704039e-05,22.860550459366166,15779.71043710246
heat,0.4,108,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_108\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_108\test.npy,2048,2048,4,4,0.004518285304333392,1.7881393432617188e-07,5.8964176128523116e-09,4.07569632443483e-06,0.9985532735651815,all,original,True,none,test,5.8964176128523116e-09,0.0,1.0
heat,0.4,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_109\test.npy,2048,2048,4,4,0.0058904307009611445,1.1920928955078125e-07,4.6944731730419464e-09,2.0372965536807897e-06,0.997695734003692,all,frozen_per_head_validation,True,validation,test,3.978334864006283e-07,0.19341661459353596,84.74507612168084
heat,0.4,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_109\test.npy,2048,2048,4,4,0.0058904307009611445,1.1920928955078125e-07,4.6944731730419464e-09,2.0372965536807897e-06,0.997695734003692,all,frozen_layer_mean_validation,False,validation,test,3.7273395725456737e-07,0.181068142953779,79.39846357946945
heat,0.4,109,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.4\seed_109\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.4\seed_109\val.npy,C:\projects\stencil-transformers\data\heat_new_0.4\seed_109\test.npy,2048,2048,4,4,0.0058904307009611445,1.1920928955078125e-07,4.6944731730419464e-09,2.0372965536807897e-06,0.997695734003692,all,analytical_stencil,False,validation,test,0.00010537203787919225,51.83864781821843,22445.977215141436
